"","id","latitude","longitude","place_town_name","place_county_name"
"195",97563867,45.5154680235,-122.7190666601,"Portland","Multnomah"
"196",97565380,45.5112087516,-122.7188941157,"Portland","Multnomah"
"197",97566463,45.510858902,-122.7153108248,"Portland","Multnomah"
"198",97566874,45.5115801564,-122.7122283051,"Portland","Multnomah"
"199",97567109,45.5116507027,-122.7115839254,"Portland","Multnomah"
"200",97656224,45.5007666667,-122.6794966667,"Portland","Multnomah"
"201",97739553,45.50192,-122.6806866667,"Portland","Multnomah"
"202",98026234,45.5625983281,-122.6371468698,"Portland","Multnomah"
"203",98027597,45.5632617558,-122.6403584798,"Portland","Multnomah"
"204",98080339,45.5078916667,-122.59578,"Portland","Multnomah"
"205",98406457,45.5165521675,-122.7140411803,"Portland","Multnomah"
"206",98407614,45.5162666667,-122.7145283333,"Portland","Multnomah"
"207",98408897,45.5165271427,-122.7147519167,"Portland","Multnomah"
"208",98409411,45.5164479443,-122.7148462155,"Portland","Multnomah"
"209",99255815,45.4965216667,-122.6169966667,"Portland","Multnomah"
"210",99256025,45.4964666667,-122.617295,"Portland","Multnomah"
"211",100119694,45.5270083333,-122.6315916667,"Portland","Multnomah"
"212",100163782,45.5825099582,-122.7339803149,"Portland","Multnomah"
"213",100526645,45.5174474884,-122.7176537925,"Portland","Multnomah"
"214",101031093,45.51662921,-122.71450371,"Portland","Multnomah"
"215",101035329,45.51696697,-122.71807262,"Portland","Multnomah"
"216",101035805,45.5168283,-122.71787887,"Portland","Multnomah"
"217",101035868,45.51681816,-122.7177876,"Portland","Multnomah"
"218",101035936,45.51719174,-122.71779122,"Portland","Multnomah"
"219",101666812,45.4720716667,-122.6784533333,"Portland","Multnomah"
"220",106501316,45.595222204,-122.7901829873,"Portland","Multnomah"
"221",110247911,45.5196222222,-122.7048694444,"Portland","Multnomah"
"222",110248228,45.5214,-122.70175,"Portland","Multnomah"
"223",110628896,45.4737444444,-122.6763944444,"Portland","Multnomah"
"224",110629060,45.4890527778,-122.6761833333,"Portland","Multnomah"
"225",110729719,45.5906416667,-122.7883533333,"Portland","Multnomah"
"226",110731927,45.59127,-122.7868283333,"Portland","Multnomah"
"227",113502090,45.5019507325,-122.6800267586,"Portland","Multnomah"
"228",113553976,45.4868861111,-122.73335,"Portland","Multnomah"
"229",113554534,45.4659055556,-122.72325,"Portland","Multnomah"
"230",113967781,45.4683833333,-122.7114555556,"Portland","Multnomah"
"231",113968293,45.4661361111,-122.7517472222,"Portland","Washington"
"232",113974229,45.4682806149,-122.7135806903,"Portland","Multnomah"
"233",113975117,45.5245083333,-122.6790527778,"Portland","Multnomah"
"234",118964842,45.51663365,-122.71434905,"Portland","Multnomah"
"235",118984524,45.51699995,-122.71771973,"Portland","Multnomah"
"236",118984857,45.51693274,-122.71809886,"Portland","Multnomah"
"237",118984935,45.51687512,-122.71786771,"Portland","Multnomah"
"238",118985019,45.51707434,-122.71802904,"Portland","Multnomah"
"239",119009416,45.4938222222,-122.6226833333,"Portland","Multnomah"
"240",119012894,45.5275583333,-122.7310972222,"Portland","Multnomah"
"241",119013147,45.5271805556,-122.7298527778,"Portland","Multnomah"
"242",120462748,45.5266277778,-122.6877611111,"Portland","Multnomah"
"243",120618616,45.4797888889,-122.6353722222,"Portland","Multnomah"
"244",120618786,45.4777472222,-122.6360916667,"Portland","Multnomah"
"245",120618930,45.4776027778,-122.636175,"Portland","Multnomah"
"246",120619075,45.4773388889,-122.6366055556,"Portland","Multnomah"
"247",120619497,45.477482401,-122.6376020908,"Portland","Multnomah"
"248",126170044,45.5330111111,-122.6988055556,"Portland","Multnomah"
"249",127129981,45.5185364513,-122.7143644186,"Portland","Multnomah"
"250",127130908,45.5174204149,-122.7147765366,"Portland","Multnomah"
"251",129911132,45.511306,-122.718024,"Portland","Multnomah"
"252",132244546,45.4668805556,-122.6640972222,"Portland","Multnomah"
"253",132244618,45.4662777778,-122.6697583333,"Portland","Multnomah"
"254",135009388,45.5138366256,-122.7196017693,"Portland","Multnomah"
"255",135011257,45.5139088024,-122.7193917998,"Portland","Multnomah"
"256",135057477,45.5137589392,-122.7193720726,"Portland","Multnomah"
"257",135057522,45.513789665,-122.7193871065,"Portland","Multnomah"
"258",135057607,45.5136757571,-122.7193446297,"Portland","Multnomah"
"259",135555179,45.5175356241,-122.7146820725,"Portland","Multnomah"
"260",135557424,45.5185793993,-122.714394063,"Portland","Multnomah"
"261",135562034,45.5178909233,-122.7127831731,"Portland","Multnomah"
"262",135580853,45.5196842665,-122.7189267958,"Portland","Multnomah"
"263",135684414,45.5135436514,-122.7194136177,"Portland","Multnomah"
"264",135686956,45.5134500655,-122.7194780413,"Portland","Multnomah"
"265",135690084,45.5133417811,-122.71939272,"Portland","Multnomah"
"266",135690159,45.5132610614,-122.7192713438,"Portland","Multnomah"
"267",135690775,45.5132637835,-122.7195683295,"Portland","Multnomah"
"268",135756372,45.517407381,-122.7173763515,"Portland","Multnomah"
"269",135944995,45.5115614046,-122.7180416482,"Portland","Multnomah"
"270",135946552,45.5115928242,-122.7182386144,"Portland","Multnomah"
"271",135949960,45.5128345243,-122.7160011766,"Portland","Multnomah"
"272",135953271,45.5143476304,-122.7156598199,"Portland","Multnomah"
"273",135954714,45.5130445367,-122.7142757037,"Portland","Multnomah"
"274",135955994,45.5132065859,-122.7141328883,"Portland","Multnomah"
"275",136715883,45.5166339874,-122.7145158377,"Portland","Multnomah"
"276",136849075,45.518267,-122.716565,"Portland","Multnomah"
"277",137075723,45.5164920346,-122.7139614247,"Portland","Multnomah"
"278",137077021,45.516175003,-122.71437,"Portland","Multnomah"
"279",137080559,45.5165969541,-122.7149043731,"Portland","Multnomah"
"280",137081844,45.516577684,-122.7147733179,"Portland","Multnomah"
"281",137082266,45.5167813523,-122.7144318912,"Portland","Multnomah"
"282",137464325,45.5125295073,-122.7155487995,"Portland","Multnomah"
"283",137465599,45.5117368343,-122.7148196455,"Portland","Multnomah"
"284",137466997,45.511762336,-122.7123433613,"Portland","Multnomah"
"285",137467552,45.5116038522,-122.7116079456,"Portland","Multnomah"
"286",137469921,45.5159680786,-122.7184319624,"Portland","Multnomah"
"287",137470870,45.51551215,-122.7189569789,"Portland","Multnomah"
"288",137472321,45.5160676396,-122.7188472916,"Portland","Multnomah"
"289",137474571,45.5160445195,-122.7188973703,"Portland","Multnomah"
"290",137718193,45.5252444444,-122.7174694444,"Portland","Multnomah"
"291",138468319,45.5001305556,-122.6894972222,"Portland","Multnomah"
"292",138468446,45.4998805556,-122.6894416667,"Portland","Multnomah"
"293",138468659,45.5020472222,-122.6935388889,"Portland","Multnomah"
"294",139043739,45.5175233333,-122.71754,"Portland","Multnomah"
"295",139043930,45.51684,-122.7176616667,"Portland","Multnomah"
"296",139044587,45.5165516667,-122.7181616667,"Portland","Multnomah"
"297",139044791,45.5171883333,-122.7168366667,"Portland","Multnomah"
"298",139058459,45.5168883333,-122.713395,"Portland","Multnomah"
"299",140539933,45.5183663292,-122.7163428328,"Portland","Multnomah"
"300",140653300,45.5177798653,-122.7176939524,"Portland","Multnomah"
"301",140653314,45.5180593551,-122.7171236159,"Portland","Multnomah"
"302",146004174,45.51568,-122.715625,"Portland","Multnomah"
"303",146005093,45.517306,-122.718998,"Portland","Multnomah"
"304",146006691,45.517306,-122.718998,"Portland","Multnomah"
"305",151406132,45.51828552,-122.71640683,"Portland","Multnomah"
"306",165330448,45.480626,-122.716516,"Portland","Multnomah"
"307",174154735,45.519732372,-122.7189810304,"Portland","Multnomah"
"308",174162697,45.5180467424,-122.7171811775,"Portland","Multnomah"
"309",174165643,45.5177040443,-122.7178152499,"Portland","Multnomah"
"310",174166337,45.5183075973,-122.7164001264,"Portland","Multnomah"
"311",183004876,45.4663302843,-122.6713767183,"Portland","Multnomah"
"312",183007814,45.4764749855,-122.6709163842,"Portland","Multnomah"
"313",183119583,45.5139762725,-122.7195683335,"Portland","Multnomah"
"314",183123448,45.5138311582,-122.7194655408,"Portland","Multnomah"
"315",183134544,45.5139342556,-122.7194648703,"Portland","Multnomah"
"316",183161129,45.5133736739,-122.7193502897,"Portland","Multnomah"
"317",183166228,45.513696,-122.719527,"Portland","Multnomah"
"318",183389876,45.517575,-122.7178416667,"Portland","Multnomah"
"319",183394876,45.5176083333,-122.7187616667,"Portland","Multnomah"
"320",183401896,45.5176033333,-122.71872,"Portland","Multnomah"
"321",183886955,45.5175883333,-122.7186716667,"Portland","Multnomah"
"322",184168195,45.5168113772,-122.7180116787,"Portland","Multnomah"
"323",184221787,45.5170616667,-122.717905,"Portland","Multnomah"
"324",184392340,45.48627786,-122.65024901,"Portland","Multnomah"
"325",184395159,45.48557626,-122.65019967,"Portland","Multnomah"
"326",184427581,45.51676243,-122.7182024,"Portland","Multnomah"
"327",184466110,45.5175308945,-122.7175732323,"Portland","Multnomah"
"328",184554137,45.5136008157,-122.7194363896,"Portland","Multnomah"
"329",184625581,45.51818,-122.7166283333,"Portland","Multnomah"
"330",185160072,45.5171697223,-122.7144249945,"Portland","Multnomah"
"331",185167024,45.5158898717,-122.718338504,"Portland","Multnomah"
"332",185184513,45.5137133333,-122.71962,"Portland","Multnomah"
"333",185186534,45.513245,-122.7195133333,"Portland","Multnomah"
"334",185237466,45.51794,-122.713297,"Portland","Multnomah"
"335",185337032,45.511204702,-122.7188462762,"Portland","Multnomah"
"336",185338518,45.511103967,-122.7186582641,"Portland","Multnomah"
"337",185340693,45.5112659187,-122.719607195,"Portland","Multnomah"
"338",185342906,45.5111757713,-122.7195981425,"Portland","Multnomah"
"339",185343834,45.5113575748,-122.7194665467,"Portland","Multnomah"
"340",185374900,45.5190353227,-122.7091478803,"Portland","Multnomah"
"341",185375548,45.5174027404,-122.7155792832,"Portland","Multnomah"
"342",185523701,45.5167083333,-122.7146916667,"Portland","Multnomah"
"343",185525872,45.5174366667,-122.7190466667,"Portland","Multnomah"
"344",185526027,45.5175216667,-122.7189033333,"Portland","Multnomah"
"345",185526479,45.51693,-122.7179716667,"Portland","Multnomah"
"346",185647178,45.516461,-122.713987,"Portland","Multnomah"
"347",185648242,45.51654,-122.714853,"Portland","Multnomah"
"348",185648954,45.516504,-122.714723,"Portland","Multnomah"
"349",185649594,45.516441,-122.714718,"Portland","Multnomah"
"350",185650018,45.516193,-122.714558,"Portland","Multnomah"
"351",185686562,45.4762138889,-122.5555444444,"Portland","Multnomah"
"352",185781933,45.5116508807,-122.7180972028,"Portland","Multnomah"
"353",185782730,45.5108224171,-122.7173513513,"Portland","Multnomah"
"354",185786308,45.5113926595,-122.7161169943,"Portland","Multnomah"
"355",185790836,45.5131891816,-122.7142801571,"Portland","Multnomah"
"356",185791192,45.5131633382,-122.7142777717,"Portland","Multnomah"
"357",185793808,45.5143479912,-122.7159150185,"Portland","Multnomah"
"358",186050708,45.5195552271,-122.7188610649,"Portland","Multnomah"
"359",186051285,45.5177024605,-122.716651363,"Portland","Multnomah"
"360",186051779,45.5188163702,-122.7182070296,"Portland","Multnomah"
"361",187665073,45.5750138,-122.6486742,"Portland","Multnomah"
"362",187674196,45.5166416667,-122.71805,"Portland","Multnomah"
"363",187674335,45.5165183333,-122.7179666667,"Portland","Multnomah"
"364",187674701,45.5170516667,-122.7178233333,"Portland","Multnomah"
"365",187682549,45.5168333333,-122.7175933333,"Portland","Multnomah"
"366",188303146,45.481643052,-122.6507481097,"Portland","Multnomah"
"367",188306469,45.4675183353,-122.6569828951,"Portland","Multnomah"
"368",188309432,45.4606298828,-122.6431666276,"Portland","Multnomah"
"369",188315192,45.4800195247,-122.6217151993,"Portland","Multnomah"
"370",188318031,45.4856416444,-122.6237036382,"Portland","Multnomah"
"371",188319712,45.4945129669,-122.6246962232,"Portland","Multnomah"
"372",188426458,45.5007955805,-122.6817015466,"Portland","Multnomah"
"373",188429206,45.5249333333,-122.635595,"Portland","Multnomah"
"374",188430346,45.5253616667,-122.6358533333,"Portland","Multnomah"
"375",188431243,45.5248288232,-122.63604273,"Portland","Multnomah"
"376",188432780,45.5272450663,-122.6319681217,"Portland","Multnomah"
"377",189149330,45.4866847303,-122.6149902308,"Portland","Multnomah"
"378",189151463,45.477645,-122.613955,"Portland","Multnomah"
"379",189151698,45.477722548,-122.6139551495,"Portland","Multnomah"
"380",189152210,45.4739783333,-122.6134833333,"Portland","Multnomah"
"381",189153982,45.4648666667,-122.604685,"Portland","Multnomah"
"382",189155601,45.47177,-122.59955,"Portland","Multnomah"
"383",189156214,45.4730733333,-122.5981716667,"Portland","Multnomah"
"384",189157578,45.481025,-122.59507,"Portland","Multnomah"
"385",189159929,45.473025,-122.5912716667,"Portland","Multnomah"
"386",189160946,45.4735466667,-122.5905883333,"Portland","Multnomah"
"387",189163248,45.4671316667,-122.55933,"Portland","Multnomah"
"388",189164496,45.4640716667,-122.57147,"Portland","Multnomah"
"389",189282484,45.5200652289,-122.5974399836,"Portland","Multnomah"
"390",189283852,45.528205702,-122.5925142743,"Portland","Multnomah"
"391",189285312,45.5250408802,-122.602434373,"Portland","Multnomah"
"392",189286484,45.5264445143,-122.5990249692,"Portland","Multnomah"
"393",189287845,45.5294497882,-122.6207769104,"Portland","Multnomah"
"394",189288805,45.5291170647,-122.6109139502,"Portland","Multnomah"
"395",189595090,45.5202237779,-122.6664966284,"Portland","Multnomah"
"396",189894593,45.4964459963,-122.4989685109,"Portland","Multnomah"
"397",189895335,45.4968217775,-122.5101504463,"Portland","Multnomah"
"398",189897121,45.505102813,-122.5608730089,"Portland","Multnomah"
"399",189899044,45.4932966131,-122.4847320256,"Portland","Multnomah"
"400",189900591,45.4859519572,-122.5341524749,"Portland","Multnomah"
"401",189901728,45.4933158648,-122.5597648673,"Portland","Multnomah"
"402",189902753,45.518464709,-122.5428497573,"Portland","Multnomah"
"403",189903234,45.5132476695,-122.5437592261,"Portland","Multnomah"
"404",189904007,45.5091215077,-122.5350054713,"Portland","Multnomah"
"405",190351099,45.5137538041,-122.6682883838,"Portland","Multnomah"
"406",190352018,45.5150478753,-122.6680021641,"Portland","Multnomah"
"407",190421085,45.4694322233,-122.7434313466,"Portland","Multnomah"
"408",190422338,45.4823146275,-122.7085913503,"Portland","Multnomah"
"409",190437606,45.5594533333,-122.595305,"Portland","Multnomah"
"410",190438768,45.5590166667,-122.594895,"Portland","Multnomah"
"411",190440100,45.5591283333,-122.59378,"Portland","Multnomah"
"412",190457933,45.4763366667,-122.6853116667,"Portland","Multnomah"
"413",190459742,45.4815666667,-122.6977783333,"Portland","Multnomah"
"414",190460000,45.4814633333,-122.6987533333,"Portland","Multnomah"
"415",190462888,45.4783783333,-122.688545,"Portland","Multnomah"
"416",190462995,45.4782866667,-122.6882783333,"Portland","Multnomah"
"417",190505451,45.5123150396,-122.6882739646,"Portland","Multnomah"
"418",190531459,45.4770783333,-122.687195,"Portland","Multnomah"
"419",191027609,45.4723057342,-122.6784873964,"Portland","Multnomah"
"420",191202735,45.5561407369,-122.5639316143,"Portland","Multnomah"
